Zip;City;Country;Street;StreetType;StreetNo;StreetCodeSupplement;Building;Stairway;Door;Floor;LandRegistryNumber;RecdAt;SN;Brand;Model;Installed
0000;Keszthely;HU;Barát utca, Keszthely, Zala, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012290014;Solplanet;ASW5-T;2024.05.20.
0000;Hodmezovasarhely;HU;Hodmezovasarhely, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SP00176032280038;Solplanet;ASW17K-LT-G2 Pro;2024.05.07.
0000;Hajduszoboszlo;HU;108/A H?forrás utca, Hajduszoboszlo, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012270477;Solplanet;ASW3-T;2024.05.07.
0000;unknow;HU;Pet?fi Sándor utca, Esztergom, Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022270163;Solplanet;ASW10K-LT-G2;2024.05.07.
0000;unknow;HU;Hajdúhadház, Vasvári Pál u. 42, 4242 Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410121;Solplanet;ASW5000-T;2024.05.07.
0000;unknow;HU;9131 Mórichida Miklós utca 36;;;;;;;;;2025.08.23. 03:55;SP00046032260035;Solplanet;ASW4K-LT-G2 pro;2024.05.07.
0000;unknow;HU;4311 Nyírgyulaj Jókai út 2. Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410058;Solplanet;ASW5000-T;2024.05.07.
0000;unknow;HU;Sarkad, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012410020;Solplanet;ASW4000-T;2024.05.07.
0000;Szentlorinc;HU;7951 Gerde, Béke utca 123.;;;;;;;;;2025.08.23. 03:55;ST40006012410008;Solplanet;ASW4000-T;2024.05.07.
0000;Tiszavasvari;HU;Honvéd utca, Tiszavasvari, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012270474;Solplanet;ASW3-T;2024.05.07.
0000;unknow;HU;4300 Nyírbátor Bajcsy-Zsilinszky u. 17 Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410283;Solplanet;ASW5000-T;2024.05.07.
0000;unknow;HU;Tavasz utca, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;CA00156012270010;Solplanet;ASW15K-LT;2024.05.07.
0000;unknow;HU;Kalocsa, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032250346;Solplanet;ASW5K-LT-G2 Pro;2024.05.07.
0000;Gyal;HU;Falu Tamás utca, Gyal, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022270098;Solplanet;ASW8K-LT-G2;2024.05.07.
0000;unknow;HU;Gábor Dénes utca, Papa, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430176;Solplanet;ASW5K-LT-G2 Pro;2024.05.07.
0000;Sarospatak;HU;Hunyadi utca, Sarospatak, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012260088;Solplanet;ASW4-T;2024.05.07.
0000;unknow;HU;Kunhegyes, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2025.08.23. 03:55;HT00406022270021;Solplanet;ASW40K-LT-G2;2024.05.08.
0000;Debrecen;HU;Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032250265;Solplanet;ASW5K-LT-G2 pro;2024.05.08.
0000;Debrecen;HU;Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032260213;Solplanet;ASW5K-LT-G2;2024.05.08.
0000;Mako;HU;Szegedi u. 2. Makó, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;CA00156012270156;Solplanet;ASW15K-LT;2024.05.08.
0000;Szeghalom;HU;Vészt?, Deák Ferenc utca 5;;;;;;;;;2025.08.23. 03:55;SP00046032260244;Solplanet;ASW4K-LT-G2 Pro;2024.05.08.
0000;unknow;HU;4262 Nyíracsád Munkácsy utca 15,Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410112;Solplanet;ASW5000-T;2024.05.08.
0000;Zalaegerszeg;HU;Zalaegerszeg, Zala, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012250020;Solplanet;ASW3-T;2024.05.08.
0000;Dunaujvaros;HU;Aranyjános  utca, Dunaujvaros, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;SP00036032430079;Solplanet;ASW3K-LT-G2 Pro;2024.05.08.
0000;Siofok;HU;Balatonöszöd Pet?fi u 2/B, Somogy, Hungary;;;;;;;;;2025.08.23. 03:55;SP00066032260904;Solplanet;ASW6K-LT-G2 Pro;2024.05.08.
0000;Zalaegerszeg;HU;Nagykutas Gy?p utca 66;;;;;;;;;2025.08.23. 03:55;SP00036032261098;Solplanet;ASW3K-LT-G2 Pro;2024.05.08.
0000;Szerencs;HU;3908 Rátka, Fenyves utca 11.;;;;;;;;;2025.08.23. 03:55;ST50006012410288;Solplanet;ASW5000-T;2024.05.08.
0000;unknow;HU;Hársfa U 4/a;;;;;;;;;2025.08.23. 03:55;SP000860322B1200;Solplanet;ASW8K-LT-G2 Pro;2024.05.08.
0000;unknow;HU;Sumeg, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012260235;Solplanet;ASW3-T;2024.05.08.
0000;unknow;HU;Rákoczi  Ferenc u 59, Szombathely, Vas, Hungary;;;;;;;;;2025.08.23. 03:55;ST600060121B0427;Solplanet;ASW6K-LT;2024.05.08.
0000;unknow;HU;Diósd Apponyi utca4, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012270021;Solplanet;ASW5-T;2024.05.08.
0000;Kiskunhalas;HU;Jósika utca, Kiskunhalas, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;RG300060S22C0014;Solplanet;ASW3000-S;2024.05.08.
0000;Hodmezovasarhely;HU;Móra F 20. Hodmezovasarhely, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032292684;Solplanet;ASW10K-LT-G2 Pro;2024.05.13.
0000;unknow;HU;3351 Verpelét, Táncsics Mihály u 4.;;;;;;;;;2025.08.23. 03:55;ST50006012260780;Solplanet;ASW5-T;2024.05.08.
0000;Budapest;HU;1165 Budapest, Avarszállás utca 31.;;;;;;;;;2025.08.23. 03:55;SP00056032430257;Solplanet;ASW5K-LT-G2 Pro;2024.05.08.
0000;Bekescsaba;HU;József Attila utca, Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;HT005060222C0165;Solplanet;ASW50K-LT-G2;2024.05.08.
0000;unknow;HU;Tájkép utca, Godollo, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ001060222A0042;Solplanet;ASW10K-LT-G2;2024.05.08.
0000;Esztergom;HU;Akácos út, Esztergom, Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:55;HP00506032290143;Solplanet;ASW50K-LT-G2;2024.05.08.
0000;Pilisvorosvar;HU;Der? utca, Pilisvorosvar, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00086032260022;Solplanet;ASW8K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Bajcsy Zsilinszky utca, Siofok, Somogy, Hungary;;;;;;;;;2025.08.23. 03:55;HT00406022230046;Solplanet;ASW40K-LT-G2;2024.05.09.
0000;unknow;HU;Péteri utca 3, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012270108;Solplanet;ASW4-T;2024.05.09.
0000;Cigand;HU;Cigand, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00206022180156;Solplanet;ASW20K-LT;2024.05.09.
0000;unknow;HU;Elnök tér, Rackeve, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ001060222A0880;Solplanet;ASW10K-LT-G2;2024.05.09.
0000;unknow;HU;Székely Bertalan utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST400060120A0034;Solplanet;ASW4K-LT;2024.05.09.
0000;unknow;HU;Székely Bertalan utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST400060120A0012;Solplanet;ASW4K-LT;2024.05.09.
0000;unknow;HU;Zsolyom utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270508;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Székely Bertalan utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012150004;Solplanet;ASW4K-LT;2024.05.09.
0000;Jaszbereny;HU;Jaszbereny, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2025.08.23. 03:55;SP001060322A1027;Solplanet;ASW10K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Erd, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00126022270060;Solplanet;ASW12K-LT-G2;2024.05.09.
0000;Satoraljaujhely;HU;Dózsa György út, Satoraljaujhely, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410211;Solplanet;ASW5000-T;2024.05.09.
0000;unknow;HU;Székely Ppéteri utca 3, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012130069;Solplanet;ASW4K-LT;2024.05.09.
0000;unknow;HU;Székely Bertalan utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012260016;Solplanet;ASW4-T;2024.05.09.
0000;Nyiregyhaza;HU;Tiszavasvári út 6;;;;;;;;;2025.08.23. 03:55;SP00056032430195;Solplanet;ASW5K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Péteri utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012260008;Solplanet;ASW4-T;2024.05.09.
0000;Cegled;HU;Vécsei utca 15, Cegled, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410294;Solplanet;ASW5000-T;2024.05.09.
0000;unknow;HU;Szarvas utca, Godollo, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012260672;Solplanet;ASW5-T;2024.05.09.
0000;Sarospatak;HU;Sarospatak, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410220;Solplanet;ASW5000-T;2024.05.09.
0000;Szigetszentmiklos;HU;2336 Dunavarsány Wörösmarty Mihály utca 36;;;;;;;;;2025.08.23. 03:55;SP00036032261091;Solplanet;ASW3K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Péteri utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270521;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Péteri utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270943;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Peteri utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270467;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;Esztergom;HU;2541 Lábátlan Bajcsy Zsilinszky u 23;;;;;;;;;2025.08.23. 03:55;SP00036032430075;Solplanet;ASW3K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Péteri utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032260321;Solplanet;ASW4K-LT-G2 pro;2024.05.09.
0000;unknow;HU;Péteri utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270841;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;Retsag;HU;Retsag, Nograd, Hungary;;;;;;;;;2025.08.23. 03:55;SP000460322B0292;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Péteri uMonor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012130073;Solplanet;ASW4K-LT;2024.05.09.
0000;unknow;HU;Kenyér utca 35/B, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032420092;Solplanet;ASW5K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Péteri utca 3., Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270509;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Csillag utca, Derecske, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;SP000860322A1753;Solplanet;ASW8K-LT-G2 Pro;2024.05.09.
0000;Vac;HU;Dézsma utca 14, Vac, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST600060121B0350;Solplanet;ASW6K-LT;2024.05.09.
0000;Szob;HU;"Kemence Pest, Hungary
Határ út 2";;;;;;;;;2025.08.23. 03:55;SP00046032260268;Solplanet;ASW4K-LT-G2 pro;2024.05.09.
0000;Szob;HU;"Kemence Pest, Hungary
Határ út 2";;;;;;;;;2025.08.23. 03:55;SP00046032390308;Solplanet;ASW4K-LT-G2 Pro;2024.05.09.
0000;unknow;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430160;Solplanet;ASW5K-LT-G2 Pro;2024.05.09.
0000;Salgotarjan;HU;Ged?ci utca, Salgotarjan, Nograd, Hungary;;;;;;;;;2025.08.23. 03:55;SZ002060221B0003;Solplanet;ASW20K-LT;2024.05.10.
0000;unknow;HU;Kolozsvári utca, Eger, Heves, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032280034;Solplanet;ASW10K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Kassai utca, Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;ST001060122A0051;Solplanet;ASW10-T;2024.05.10.
0000;Mezotur;HU;Erkel utca, Mezotur, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2025.08.23. 03:55;HT003060222A0058;Solplanet;ASW30K-LT-G2;2024.05.10.
0000;Baja;HU;Temesvár 32, Baja, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP000460322B0077;Solplanet;ASW4K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Ponyt utca, Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SP00036032261531;Solplanet;ASW3K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Kapuvar, Gyor-Moson-Sopron, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410270;Solplanet;ASW5000-T;2024.05.10.
0000;Miskolc;HU;Vasver? utca, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;MA20006012290745;Solplanet;ASW2000S-S;2024.05.10.
0000;unknow;HU;Szendr?d,Lenkei utca 3 Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032420220;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;Kisvarda;HU;4524 Ajak Szabolcs utca 7;;;;;;;;;2025.08.23. 03:55;SP000560322C0138;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;Szeged;HU;Bácska utca, 21 Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032320168;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;Erd;HU;Diósd Vadvirág utca 13, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00066032250283;Solplanet;ASW6K-LT-G2 pro;2024.05.10.
0000;Koszeg;HU;Koszeg, Vas, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032430100;Solplanet;ASW4K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Oroszlán utca, Szombathely, Vas, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022270333;Solplanet;ASW8K-LT-G2;2024.05.10.
0000;Jaszbereny;HU;5126 Jászfényszaru, Bercsényi Miklós utca 47;;;;;;;;;2025.08.23. 03:55;MA20006012290538;Solplanet;ASW2000S-S;2024.05.10.
0000;unknow;HU;4071 Hortobágy Számadó utca 1b;;;;;;;;;2025.08.23. 03:55;ST50006012410186;Solplanet;ASW5000-T;2024.05.10.
0000;unknow;HU;?rbottyán Bartók Béla utca 76;;;;;;;;;2025.08.23. 03:55;ST40006012180139;Solplanet;ASW4K-LT;2024.05.10.
0000;unknow;HU;Szigetszentmiklos Szèp utca 5, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430286;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Karcag, Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2025.08.23. 03:55;SP00156032320577;Solplanet;ASW15K-LT-G2 Pro;2024.05.10.
0000;unknow;HU;Sz?d, Bem József utca 26 b, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410286;Solplanet;ASW5000-T;2024.05.10.
0000;unknow;HU;Tél utca 83, Baja, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032440728;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;Bekescsaba;HU;Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022230596;Solplanet;ASW8K-LT-G2;2024.05.10.
0000;Gyula;HU;Kenyérsüt? utca 21/1, Gyula, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032430079;Solplanet;ASW4K-LT-G2 Pro;2024.05.10.
0000;Puspokladany;HU;Kaba Kónya Lajos utca 3;;;;;;;;;2025.08.23. 03:55;ST50006012260391;Solplanet;ASW5-T;2024.05.10.
0000;Szentes;HU;Nyíri utca, Szentes, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022190352;Solplanet;ASW8K-LT;2024.05.10.
0000;Rackeve;HU;2340 Kiskunlacháza Dobó István utca 27.;;;;;;;;;2025.08.23. 03:55;SP00056032430165;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;Tamasi;HU;Tamasi, Tolna, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032292270;Solplanet;ASW10K-LT-G2 Pro;2024.05.11.
0000;Rackeve;HU;2318 Szigetszentmarton Jókai Mór utca 32;;;;;;;;;2025.08.23. 03:55;SP00056032360462;Solplanet;ASW5K-LT-G2 Pro;2024.05.11.
0000;Dunakeszi;HU;Dunakeszi, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012280289;Solplanet;ASW3-T;2024.04.28.
0000;unknow;HU;Encs, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00156022290022;Solplanet;ASW15K-LT-G2;2024.04.29.
0000;unknow;HU;Érd;;;;;;;;;2025.08.23. 03:55;SZ00106022260041;Solplanet;ASW10K-LT-G2;2024.04.29.
0000;unknow;HU;Dunakeszi, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST400060121B0072;Solplanet;ASW4K-LT;2024.04.29.
0000;Aszod;HU;Tél utca, Aszod, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;MA200060122A0304;Solplanet;ASW2000S-S;2024.04.29.
0000;Budapest;HU;Irhás köz 12, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410187;Solplanet;ASW5000-T;2024.04.29.
0000;Szeged;HU;Araszt utca 6/1Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022210472;Solplanet;ASW10K-LT-G2;2024.04.29.
0000;unknow;HU;Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032390286;Solplanet;ASW4K-LT-G2 Pro;2024.04.29.
0000;Baja;HU;Érsekcsanád, Zrínyi Miklós u. 52, 6347 Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032420101;Solplanet;ASW5K-LT-G2 Pro;2024.04.29.
0000;unknow;HU;Kiskunfélegyhaza Jókai utca 26., Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012270709;Solplanet;ASW3-T;2024.04.29.
0000;Cigand;HU;Cigand, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012270399;Solplanet;ASW5-T;2024.04.29.
0000;Janoshalma;HU;Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;CA00206012270188;Solplanet;ASW20K-LT;2024.04.29.
0000;unknow;HU;2040 Budaörs, Alma utca 19.;;;;;;;;;2025.08.23. 03:55;SP00056032430224;Solplanet;ASW5K-LT-G2 Pro;2024.04.29.
0000;Miskolc;HU;Nyékládháza, Kodály Zoltán utca 6.;;;;;;;;;2025.08.23. 03:55;SP00056032430155;Solplanet;ASW5K-LT-G2 Pro;2024.04.29.
0000;unknow;HU;Encs, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022290261;Solplanet;ASW10K-LT-G2;2024.04.29.
0000;Dunaujvaros;HU;Nagyvenyim erd? sor 27;;;;;;;;;2025.08.23. 03:55;SP00046032430122;Solplanet;ASW4K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;Kossuth Lajos utca 75, Vàmosgyörk, Heves, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012160046;Solplanet;ASW3K-LT;2024.04.30.
0000;unknow;HU;Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032360573;Solplanet;ASW5K-LT-G2 Pro;2024.04.30.
0000;Szeged;HU;Hosszútöltés Út 50. Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SP00086032280430;Solplanet;ASW8K-LT-G2 Pro;2024.04.30.
0000;Dunakeszi;HU;Csokonai utca 26, Dunakeszi, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012260095;Solplanet;ASW3-T;2024.04.30.
0000;unknow;HU;Tass halásztelek U. 4, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410152;Solplanet;ASW5000-T;2024.04.30.
0000;Kiskunhalas;HU;Kiskunhalas, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032291064;Solplanet;ASW10K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;9074 Rétalap Alsó major hrsz. 025/15;;;;;;;;;2025.08.23. 03:55;SP00156032280110;Solplanet;ASW15K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;9074 Rétalap Alsó major hrsz. 025/15;;;;;;;;;2025.08.23. 03:55;SP00156032270036;Solplanet;ASW15K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;zrinyi utca, uszod, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032360512;Solplanet;ASW5K-LT-G2 Pro;2024.05.10.
0000;Pecsvarad;HU;Pecsvarad, Baranya, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012260496;Solplanet;ASW4-T;2024.04.30.
0000;Kiskoros District;HU;Kiskoros District, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270839;Solplanet;ASW4K-LT-G2 Pro;2024.04.30.
0000;Kiskoros District;HU;Kiskoros District, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032360388;Solplanet;ASW5K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;4320 Nagykálló Gyöngyvirág köz 14;;;;;;;;;2025.08.23. 03:55;SP00036032260180;Solplanet;ASW 3K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;4320 Nagykálló Gyöngyvirág köz 14;;;;;;;;;2025.08.23. 03:55;SP00036032261568;Solplanet;ASW3K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;Jókai utca, Tapolca, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;SP00086032270191;Solplanet;ASW8K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;Tass Radnóti 5. Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012270861;Solplanet;ASW3-T;2024.04.30.
0000;Dunaujvaros;HU;Kisapostag, Meggyvágó utca 2, 2428 Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022270087;Solplanet;ASW10K-LT-G2;2023.04.21.
0000;unknow;HU;Nyírmártonfalva, Zúgó utca 2, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430372;Solplanet;ASW5K-LT-G2 Pro;2024.04.30.
0000;Polgardi;HU;Barátság utca, Polgardi, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012180049;Solplanet;ASW4K-LT;2024.04.30.
0000;unknow;HU;6031 Szentkirály,  Alsó tanya 210.;;;;;;;;;2025.08.23. 03:55;SP001060322A2986;Solplanet;ASW10K-LT-G2 Pro;2024.04.30.
0000;unknow;HU;Kisszoros utca, Nyirbator, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;SP001560322A0157;Solplanet;ASW15K-LT-G2 Pro;2024.05.01.
0000;unknow;HU;Taktaharkány Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270259;Solplanet;ASW4K-LT-G2 Pro;2024.05.01.
0000;unknow;HU;Tél utca 12 Gyal, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032280174;Solplanet;ASW10K-LT-G2 Pro;2024.05.01.
0000;unknow;HU;Erd, Pest, Hungary 2030 Érd, Platánfa utca;;;;;;;;;2025.08.23. 03:55;SZ00106022260398;Solplanet;ASW10K-LT-G2;2024.05.01.
0000;unknow;HU;Veszprem, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410235;Solplanet;ASW5000-T;2024.05.02.
0000;unknow;HU;Alkony U 20 , Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012270663;Solplanet;ASW4-T;2024.05.02.
0000;unknow;HU;Kossuth Lajos utca, Sopron, Gyor-Moson-Sopron, Hungary;;;;;;;;;2025.08.23. 03:55;SP000860322A0115;Solplanet;ASW8K-LT-G2 Pro;2024.05.02.
0000;unknow;HU;Vasvári Pál utca, Dunakeszi, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022190333;Solplanet;ASW8K-LT;2024.05.02.
0000;Martonvasar;HU;Szeder utca 5. Gyúró, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032390112;Solplanet;ASW4K-LT-G2 Pro;2024.05.02.
0000;unknow;HU;Gyongyos, Gólya utca 7/4 Heves, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012260027;Solplanet;ASW3-T;2024.05.02.
0000;Kecskemet;HU;Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP001060322A1030;Solplanet;ASW10K-LT-G2 Pro;2024.05.02.
0000;unknow;HU;Zók, Arany János utca 10.;;;;;;;;;2025.08.23. 03:55;SP00046032390179;Solplanet;ASW4K-LT-G2 Pro;2024.05.02.
0000;unknow;HU;6088 Apostag, Duna utca 1/a;;;;;;;;;2025.08.23. 03:55;SP00056032360392;Solplanet;ASW5K-LT-G2 Pro;2024.05.02.
0000;unknow;HU;Domoszló,Csalogány utca 5, Heves, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032260237;Solplanet;ASW4K-LT-G2 Pro;2024.05.02.
0000;Erd;HU;Vadlúd utca, 11,Erd, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST60006012280094;Solplanet;ASW6-T;2024.05.02.
0000;unknow;HU;Veszprem, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022230348;Solplanet;ASW10K-LT-G2;2024.05.02.
0000;unknow;HU;Móricz Zsigmond utca, 30 Kisvarda, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012410029;Solplanet;ASW4000-T;2024.05.02.
